__v,_id,description,owner,token_id,token_id_old
0,61f6dc7d9c729c57a2307b17,Apt #2 - Floor #43 - Tower #1 - Standard,0xb0189f86c7d8079965cbf624dbd3ad5a01b00585,104302,2206774564966433947166689696507183869586471703389774980152762375040223150081
0,61f6dc7d9c729c57a2307b12,Apt #7 - Floor #43 - Tower #1 - Standard,0x5fbccfbc090f0086bfdabf1b9919e8ff7a5daa4f,104307,2206774564966433947166689696507183869586471703389774980152762380537781288961
0,61f6dc7d9c729c57a2307b0e,Apt #11 - Floor #43 - Tower #1 - Standard,0x367eca417805da297f8c22d65fd570687bc37fc5,104311,2206774564966433947166689696507183869586471703389774980152762384935827800065
0,61f6dc7d9c729c57a2307b14,Apt #5 - Floor #43 - Tower #1 - Standard,0xcc7f7b250c252c5ab8c4b8a6624efbab0109308a,104305,2206774564966433947166689696507183869586471703389774980152762378338758033409
0,61f6dc7d9c729c57a2307b1a,Apt #6 - Floor #42 - Tower #1 - Standard,0x946e47e5df688e5a445287a3d92e8eb20f6778c3,104206,2206774564966433947166689696507183869586471703389774980152762371741688266753
0,61f6dc7d9c729c57a2307b19,Apt #1 - Floor #75 - Tower #1 - Standard,0xa0f2e492989b82992bed2b404a1347e4906b9fdf,107501,2206774564966433947166689696507183869586471703389774980152762372841199894529
0,61f6dc7d9c729c57a2307b1c,Apt #22 - Floor #77 - Tower #1 - Luxury,0xba446292d853ef72a093edf5568defc6ca2f3d4b,107722,2206774564966433947166689696507183869586471703389774980152762369542665011201
0,61f6dc7d9c729c57a2307b13,Apt #6 - Floor #43 - Tower #1 - Standard,0x4a1ed7ba61d2b0dc9ce8c1ac1db1b1366603e4a7,104306,2206774564966433947166689696507183869586471703389774980152762379438269661185
0,61f6dc7d9c729c57a2307b1b,Apt #3 - Floor #101 - Tower #1 - Penthouse,0xa50868e60dc3240a959093f6861258ec1a92dfd1,110103,2206774564966433947166689696507183869586471703389774980152762370642176638977
0,61f6dc7d9c729c57a2307b1d,Apt #21 - Floor #77 - Tower #1 - Luxury,0xba446292d853ef72a093edf5568defc6ca2f3d4b,107721,2206774564966433947166689696507183869586471703389774980152762368443153383425
0,61f6dc7d9c729c57a2307b16,Apt #3 - Floor #43 - Tower #1 - Standard,0x66f90aae6c25576fb6c07f92646be2a0328d0121,104303,2206774564966433947166689696507183869586471703389774980152762376139734777857
0,61f6dc7d9c729c57a2307b18,Apt #1 - Floor #43 - Tower #1 - Standard,0x1d7fa193221bee3aac2e50db1974b9a861d219d3,104301,2206774564966433947166689696507183869586471703389774980152762373940711522305
0,61f6dc7d9c729c57a2307b0f,Apt #10 - Floor #43 - Tower #1 - Standard,0x454c375b86a0606f75016dec05133aa8b97e69e3,104310,2206774564966433947166689696507183869586471703389774980152762383836316172289
0,61f6dc7d9c729c57a2307b1f,Apt #19 - Floor #77 - Tower #1 - Standard,0xb95f2a1a9f042faeca58c7743abdf77cb3e7339f,107719,2206774564966433947166689696507183869586471703389774980152762366244130127873
0,61f6dc7d9c729c57a2307b1e,Apt #20 - Floor #77 - Tower #1 - Standard,0xb95f2a1a9f042faeca58c7743abdf77cb3e7339f,107720,2206774564966433947166689696507183869586471703389774980152762367343641755649
0,61f6dc7d9c729c57a2307b20,Apt #18 - Floor #77 - Tower #1 - Standard,0x91bbb88c8d87771b32608f50b383e6962f1928ee,107718,2206774564966433947166689696507183869586471703389774980152762365144618500097
0,61f6dc7d9c729c57a2307b21,Apt #17 - Floor #77 - Tower #1 - Standard,0xba446292d853ef72a093edf5568defc6ca2f3d4b,107717,2206774564966433947166689696507183869586471703389774980152762364045106872321
0,61f6dc7d9c729c57a2307b24,Apt #14 - Floor #77 - Tower #1 - Standard,0xba446292d853ef72a093edf5568defc6ca2f3d4b,107714,2206774564966433947166689696507183869586471703389774980152762360746571988993
0,61f6dc7d9c729c57a2307b23,Apt #15 - Floor #77 - Tower #1 - Standard,0xcdae7d48ee8631579e2fd3e889bd3917e17f7ece,107715,2206774564966433947166689696507183869586471703389774980152762361846083616769
0,61f6dc7d9c729c57a2307b22,Apt #16 - Floor #77 - Tower #1 - Standard,0xcdae7d48ee8631579e2fd3e889bd3917e17f7ece,107716,2206774564966433947166689696507183869586471703389774980152762362945595244545
0,61f6dc7d9c729c57a2307b25,Apt #13 - Floor #77 - Tower #1 - Standard,0x9fc2c41d7e6988354b4860f10bcc0fab7f233dd6,107713,2206774564966433947166689696507183869586471703389774980152762359647060361217
0,61f6dc7d9c729c57a2307b27,Apt #11 - Floor #77 - Tower #1 - Standard,0x9fc2c41d7e6988354b4860f10bcc0fab7f233dd6,107711,2206774564966433947166689696507183869586471703389774980152762357448037105665
0,61f6dc7d9c729c57a2307b26,Apt #12 - Floor #77 - Tower #1 - Standard,0x9fc2c41d7e6988354b4860f10bcc0fab7f233dd6,107712,2206774564966433947166689696507183869586471703389774980152762358547548733441
0,61f6dc7d9c729c57a2307b28,Apt #10 - Floor #77 - Tower #1 - Standard,0xba446292d853ef72a093edf5568defc6ca2f3d4b,107710,2206774564966433947166689696507183869586471703389774980152762356348525477889
0,61f6dc7d9c729c57a2307b29,Apt #9 - Floor #77 - Tower #1 - Standard,0xba446292d853ef72a093edf5568defc6ca2f3d4b,107709,2206774564966433947166689696507183869586471703389774980152762355249013850113
0,61f6dc7d9c729c57a2307b2c,Apt #6 - Floor #77 - Tower #1 - Standard,0xba446292d853ef72a093edf5568defc6ca2f3d4b,107706,2206774564966433947166689696507183869586471703389774980152762351950478966785
0,61f6dc7d9c729c57a2307b2a,Apt #8 - Floor #77 - Tower #1 - Standard,0xba446292d853ef72a093edf5568defc6ca2f3d4b,107708,2206774564966433947166689696507183869586471703389774980152762354149502222337
0,61f6dc7d9c729c57a2307b2b,Apt #7 - Floor #77 - Tower #1 - Standard,0xba446292d853ef72a093edf5568defc6ca2f3d4b,107707,2206774564966433947166689696507183869586471703389774980152762353049990594561
0,61f6dc7d9c729c57a2307b2e,Apt #4 - Floor #77 - Tower #1 - Standard,0x6c0ca6aaf9d871d3c9d63048a8da0e9a553ebc77,107704,2206774564966433947166689696507183869586471703389774980152762349751455711233
0,61f6dc7d9c729c57a2307b2d,Apt #5 - Floor #77 - Tower #1 - Standard,0xba446292d853ef72a093edf5568defc6ca2f3d4b,107705,2206774564966433947166689696507183869586471703389774980152762350850967339009
0,61f6dc7d9c729c57a2307b30,Apt #2 - Floor #77 - Tower #1 - Standard,0x03391c9c92ae209f4544cdc83bc94fac5c769d5c,107702,2206774564966433947166689696507183869586471703389774980152762347552432455681
0,61f6dc7d9c729c57a2307b2f,Apt #3 - Floor #77 - Tower #1 - Standard,0x03391c9c92ae209f4544cdc83bc94fac5c769d5c,107703,2206774564966433947166689696507183869586471703389774980152762348651944083457
0,61f6dc7d9c729c57a2307b31,Apt #1 - Floor #77 - Tower #1 - Standard,0x03391c9c92ae209f4544cdc83bc94fac5c769d5c,107701,2206774564966433947166689696507183869586471703389774980152762346452920827905
0,61f6dc7d9c729c57a2307b34,Apt #21 - Floor #60 - Tower #1 - Luxury,0x2cdcc066f9083510e02676845dc5bd4d76785d51,106021,2206774564966433947166689696507183869586471703389774980152762343154385944577
0,61f6dc7d9c729c57a2307b32,Apt #7 - Floor #101 - Tower #1 - Penthouse,0x689671361d07525d0c9712cbcd2ab5b93cc288f7,110107,2206774564966433947166689696507183869586471703389774980152762345353409200129
0,61f6dc7d9c729c57a2307b33,Apt #22 - Floor #60 - Tower #1 - Luxury,0x2cdcc066f9083510e02676845dc5bd4d76785d51,106022,2206774564966433947166689696507183869586471703389774980152762344253897572353
0,61f6dc7d9c729c57a2307b35,Apt #20 - Floor #60 - Tower #1 - Standard,0xaf0c7f59f2d0d316c84e4778c8f0d93d06d1461c,106020,2206774564966433947166689696507183869586471703389774980152762342054874316801
0,61f6dc7d9c729c57a2307b36,Apt #19 - Floor #60 - Tower #1 - Standard,0x7e63f35fef6f21b8884b3a155fe9a98c595a4b29,106019,2206774564966433947166689696507183869586471703389774980152762340955362689025
0,61f6dc7d9c729c57a2307b38,Apt #17 - Floor #60 - Tower #1 - Standard,0xa1d3aebf32163c96ef9a5ebaa38981e04ea41365,106017,2206774564966433947166689696507183869586471703389774980152762338756339433473
0,61f6dc7d9c729c57a2307b37,Apt #18 - Floor #60 - Tower #1 - Standard,0x179a862703a4adfb29896552df9e307980d19285,106018,2206774564966433947166689696507183869586471703389774980152762339855851061249
0,61f6dc7d9c729c57a2307b3a,Apt #15 - Floor #60 - Tower #1 - Standard,0x5b7a238ece076288d58104aaab26fa3fbf715957,106015,2206774564966433947166689696507183869586471703389774980152762336557316177921
0,61f6dc7d9c729c57a2307b39,Apt #16 - Floor #60 - Tower #1 - Standard,0x9a27b56809358f6b88890ac1888e5603bf7cfcb0,106016,2206774564966433947166689696507183869586471703389774980152762337656827805697
0,61f6dc7d9c729c57a2307b3c,Apt #13 - Floor #60 - Tower #1 - Standard,0xad1e3415a56056141795fd892744bbbcf2f4fa83,106013,2206774564966433947166689696507183869586471703389774980152762334358292922369
0,61f6dc7d9c729c57a2307b3b,Apt #14 - Floor #60 - Tower #1 - Standard,0xf3d11adece0273d1ea4a502c29508f1daacc66e3,106014,2206774564966433947166689696507183869586471703389774980152762335457804550145
0,61f6dc7d9c729c57a2307b44,Apt #5 - Floor #60 - Tower #1 - Standard,0x2cdcc066f9083510e02676845dc5bd4d76785d51,106005,2206774564966433947166689696507183869586471703389774980152762325562199900161
0,61f6dc7d9c729c57a2307b3f,Apt #10 - Floor #60 - Tower #1 - Standard,0x2cdcc066f9083510e02676845dc5bd4d76785d51,106010,2206774564966433947166689696507183869586471703389774980152762331059758039041
0,61f6dc7d9c729c57a2307b40,Apt #9 - Floor #60 - Tower #1 - Standard,0x2cdcc066f9083510e02676845dc5bd4d76785d51,106009,2206774564966433947166689696507183869586471703389774980152762329960246411265
0,61f6dc7d9c729c57a2307b42,Apt #7 - Floor #60 - Tower #1 - Standard,0x2cdcc066f9083510e02676845dc5bd4d76785d51,106007,2206774564966433947166689696507183869586471703389774980152762327761223155713
0,61f6dc7d9c729c57a2307b3d,Apt #12 - Floor #60 - Tower #1 - Standard,0x2cdcc066f9083510e02676845dc5bd4d76785d51,106012,2206774564966433947166689696507183869586471703389774980152762333258781294593
0,61f6dc7d9c729c57a2307b48,Apt #1 - Floor #60 - Tower #1 - Standard,0x6a31b91ad87538b898e69b8b230955c4f76c166a,106001,2206774564966433947166689696507183869586471703389774980152762321164153389057
0,61f6dc7d9c729c57a2307b4c,Apt #20 - Floor #64 - Tower #1 - Standard,0x1c940df9eea1fcb32dfae2303b6c888542453cd5,106420,2206774564966433947166689696507183869586471703389774980152762316766106877953
0,61f6dc7d9c729c57a2307b45,Apt #4 - Floor #60 - Tower #1 - Standard,0x2cdcc066f9083510e02676845dc5bd4d76785d51,106004,2206774564966433947166689696507183869586471703389774980152762324462688272385
0,61f6dc7d9c729c57a2307b4d,Apt #19 - Floor #64 - Tower #1 - Standard,0x24cc15eaa662d4bac5436a39ed7e4d6821e31bf5,106419,2206774564966433947166689696507183869586471703389774980152762315666595250177
0,61f6dc7d9c729c57a2307b43,Apt #6 - Floor #60 - Tower #1 - Standard,0x2cdcc066f9083510e02676845dc5bd4d76785d51,106006,2206774564966433947166689696507183869586471703389774980152762326661711527937
0,61f6dc7d9c729c57a2307b53,Apt #13 - Floor #64 - Tower #1 - Standard,0xcbfdf7231850cb9c835df3ebac0293e163bcabf6,106413,2206774564966433947166689696507183869586471703389774980152762309069525483521
0,61f6dc7d9c729c57a2307b51,Apt #15 - Floor #64 - Tower #1 - Standard,0x21ce243a6f89a67cd2a8f2658254c7bb598aeaa6,106415,2206774564966433947166689696507183869586471703389774980152762311268548739073
0,61f6dc7d9c729c57a2307b58,Apt #8 - Floor #64 - Tower #1 - Standard,0x97f64f5aae406955dd7981309e6d7a5ee669fd99,106408,2206774564966433947166689696507183869586471703389774980152762303571967344641
0,61f6dc7d9c729c57a2307b52,Apt #14 - Floor #64 - Tower #1 - Standard,0x5fc0a1254b26d17e8fead65ea84c929987a04baf,106414,2206774564966433947166689696507183869586471703389774980152762310169037111297
0,61f6dc7d9c729c57a2307b59,Apt #7 - Floor #64 - Tower #1 - Standard,0xc489af2db8d40690985a6c9a3c7cd4dde0a44110,106407,2206774564966433947166689696507183869586471703389774980152762302472455716865
0,61f6dc7d9c729c57a2307b57,Apt #9 - Floor #64 - Tower #1 - Standard,0x95e19efc78b5255d19275ac6000c3751bfa0854a,106409,2206774564966433947166689696507183869586471703389774980152762304671478972417
0,61f6dc7d9c729c57a2307b4e,Apt #18 - Floor #64 - Tower #1 - Standard,0xafaa307b1970fe9c9ab515861b78fa302c8be009,106418,2206774564966433947166689696507183869586471703389774980152762314567083622401
0,61f6dc7d9c729c57a2307b4f,Apt #17 - Floor #64 - Tower #1 - Standard,0x3fd3b01e35adc9852f160798241c6c3b7357c4fb,106417,2206774564966433947166689696507183869586471703389774980152762313467571994625
0,61f6dc7d9c729c57a2307b49,Apt #7 - Floor #100 - Tower #1 - Penthouse,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,110007,2206774564966433947166689696507183869586471703389774980152762320064641761281
0,61f6dc7d9c729c57a2307b56,Apt #10 - Floor #64 - Tower #1 - Standard,0xbd8f837f7bd32ca4b31b0ab898cde1675388ae38,106410,2206774564966433947166689696507183869586471703389774980152762305770990600193
0,61f6dc7d9c729c57a2307b3e,Apt #11 - Floor #60 - Tower #1 - Standard,0x2cdcc066f9083510e02676845dc5bd4d76785d51,106011,2206774564966433947166689696507183869586471703389774980152762332159269666817
0,61f6dc7d9c729c57a2307b54,Apt #12 - Floor #64 - Tower #1 - Standard,0xbd84c65897a7395847461a0bd1f00ed8a6d672ef,106412,2206774564966433947166689696507183869586471703389774980152762307970013855745
0,61f6dc7d9c729c57a2307b46,Apt #3 - Floor #60 - Tower #1 - Standard,0x2cdcc066f9083510e02676845dc5bd4d76785d51,106003,2206774564966433947166689696507183869586471703389774980152762323363176644609
0,61f6dc7d9c729c57a2307b5a,Apt #6 - Floor #64 - Tower #1 - Standard,0x336e8219eab1c3104e98776a93f53f6b1e30c50d,106406,2206774564966433947166689696507183869586471703389774980152762301372944089089
0,61f6dc7d9c729c57a2307b47,Apt #2 - Floor #60 - Tower #1 - Standard,0x608f0a54b97604a528b48c7164f6990a03e241ca,106002,2206774564966433947166689696507183869586471703389774980152762322263665016833
0,61f6dc7d9c729c57a2307b55,Apt #11 - Floor #64 - Tower #1 - Standard,0x0c7122095a326c0353c6354feae17161ab26aa29,106411,2206774564966433947166689696507183869586471703389774980152762306870502227969
0,61f6dc7d9c729c57a2307b4a,Apt #22 - Floor #64 - Tower #1 - Luxury,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,106422,2206774564966433947166689696507183869586471703389774980152762318965130133505
0,61f6dc7d9c729c57a2307b41,Apt #8 - Floor #60 - Tower #1 - Standard,0x2cdcc066f9083510e02676845dc5bd4d76785d51,106008,2206774564966433947166689696507183869586471703389774980152762328860734783489
0,61f6dc7d9c729c57a2307b4b,Apt #21 - Floor #64 - Tower #1 - Luxury,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,106421,2206774564966433947166689696507183869586471703389774980152762317865618505729
0,61f6dc7d9c729c57a2307b50,Apt #16 - Floor #64 - Tower #1 - Standard,0x8c978086785c4fc308328e8a1a64eca98768db45,106416,2206774564966433947166689696507183869586471703389774980152762312368060366849
0,61f6dc7d9c729c57a2307b5c,Apt #4 - Floor #64 - Tower #1 - Standard,0x717af37224e76748777d51358c1832de8999c58c,106404,2206774564966433947166689696507183869586471703389774980152762299173920833537
0,61f6dc7d9c729c57a2307b60,Apt #10 - Floor #78 - Tower #1 - Standard,0x8255a906739e0857a283ea13fb34a941f4bdb536,107810,2206774564966433947166689696507183869586471703389774980152762294775874322433
0,61f6dc7d9c729c57a2307b5d,Apt #3 - Floor #64 - Tower #1 - Standard,0x717af37224e76748777d51358c1832de8999c58c,106403,2206774564966433947166689696507183869586471703389774980152762298074409205761
0,61f6dc7d9c729c57a2307b66,Apt #4 - Floor #78 - Tower #1 - Standard,0xab81377a955fd33034db726bebc7b610bfbdb156,107804,2206774564966433947166689696507183869586471703389774980152762288178804555777
0,61f6dc7d9c729c57a2307b65,Apt #5 - Floor #78 - Tower #1 - Standard,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,107805,2206774564966433947166689696507183869586471703389774980152762289278316183553
0,61f6dc7d9c729c57a2307b67,Apt #3 - Floor #78 - Tower #1 - Standard,0x2824b4cafbc340d5f9e5d771b48aa21e30d2e35c,107803,2206774564966433947166689696507183869586471703389774980152762287079292928001
0,61f6dc7d9c729c57a2307b61,Apt #9 - Floor #78 - Tower #1 - Standard,0x88987b358ffacb916c2e731e5b9fc5149d98242c,107809,2206774564966433947166689696507183869586471703389774980152762293676362694657
0,61f6dc7d9c729c57a2307b64,Apt #6 - Floor #78 - Tower #1 - Standard,0x37fca9cdf91df159eb98de986dd2fd9efd5d1959,107806,2206774564966433947166689696507183869586471703389774980152762290377827811329
0,61f6dc7d9c729c57a2307b63,Apt #7 - Floor #78 - Tower #1 - Standard,0x5365f1ebe83e7e00209e41b5ed7bd4125c21d48e,107807,2206774564966433947166689696507183869586471703389774980152762291477339439105
0,61f6dc7d9c729c57a2307b62,Apt #8 - Floor #78 - Tower #1 - Standard,0x2279d531567f00d718fd11e2af05d317efa0944f,107808,2206774564966433947166689696507183869586471703389774980152762292576851066881
0,61f6dc7d9c729c57a2307b5b,Apt #5 - Floor #64 - Tower #1 - Standard,0x717af37224e76748777d51358c1832de8999c58c,106405,2206774564966433947166689696507183869586471703389774980152762300273432461313
0,61f6dc7d9c729c57a2307b5e,Apt #2 - Floor #64 - Tower #1 - Standard,0xba446292d853ef72a093edf5568defc6ca2f3d4b,106402,2206774564966433947166689696507183869586471703389774980152762296974897577985
0,61f6dc7d9c729c57a2307b5f,Apt #1 - Floor #64 - Tower #1 - Standard,0xcd240c00e51db6c372778fa66e91aac7750c2705,106401,2206774564966433947166689696507183869586471703389774980152762295875385950209
0,61f6dc7d9c729c57a2307b6b,Apt #21 - Floor #75 - Tower #1 - Luxury,0x4ca75b0423181dc0a7f02a2d496be3af52729b14,107521,2206774564966433947166689696507183869586471703389774980152762282681246416897
0,61f6dc7d9c729c57a2307b68,Apt #2 - Floor #78 - Tower #1 - Standard,0x53c7942e93a191659b82d589ccb0009afa34e65c,107802,2206774564966433947166689696507183869586471703389774980152762285979781300225
0,61f6dc7d9c729c57a2307b78,Apt #10 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106310,2206774564966433947166689696507183869586471703389774980152762268387595255809
0,61f6dc7d9c729c57a2307b72,Apt #16 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106316,2206774564966433947166689696507183869586471703389774980152762274984665022465
0,61f6dc7d9c729c57a2307b6a,Apt #22 - Floor #75 - Tower #1 - Luxury,0x60b312cf9a2aa888931da994ce05f5729b0ee21d,107522,2206774564966433947166689696507183869586471703389774980152762283780758044673
0,61f6dc7d9c729c57a2307b6f,Apt #19 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106319,2206774564966433947166689696507183869586471703389774980152762278283199905793
0,61f6dc7d9c729c57a2307b70,Apt #18 - Floor #63 - Tower #1 - Standard,0xc77d66286d8832112225de79717fbaac4727a901,106318,2206774564966433947166689696507183869586471703389774980152762277183688278017
0,61f6dc7d9c729c57a2307b77,Apt #11 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106311,2206774564966433947166689696507183869586471703389774980152762269487106883585
0,61f6dc7d9c729c57a2307b6d,Apt #21 - Floor #63 - Tower #1 - Luxury,0x1e36a35f3a6b98491ba7a3854ccbd0e83b8163de,106321,2206774564966433947166689696507183869586471703389774980152762280482223161345
0,61f6dc7d9c729c57a2307b6e,Apt #20 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106320,2206774564966433947166689696507183869586471703389774980152762279382711533569
0,61f6dc7d9c729c57a2307b6c,Apt #22 - Floor #63 - Tower #1 - Luxury,0x4d6edc3579636b47edfe405cbc443851dbb27474,106322,2206774564966433947166689696507183869586471703389774980152762281581734789121
0,61f6dc7d9c729c57a2307b71,Apt #17 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106317,2206774564966433947166689696507183869586471703389774980152762276084176650241
0,61f6dc7d9c729c57a2307b74,Apt #14 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106314,2206774564966433947166689696507183869586471703389774980152762272785641766913
0,61f6dc7d9c729c57a2307b75,Apt #13 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106313,2206774564966433947166689696507183869586471703389774980152762271686130139137
0,61f6dc7d9c729c57a2307b73,Apt #15 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106315,2206774564966433947166689696507183869586471703389774980152762273885153394689
0,61f6dc7d9c729c57a2307b79,Apt #9 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106309,2206774564966433947166689696507183869586471703389774980152762267288083628033
0,61f6dc7d9c729c57a2307b69,Apt #1 - Floor #78 - Tower #1 - Standard,0xefeabe379248b491b910201c3101548451019912,107801,2206774564966433947166689696507183869586471703389774980152762284880269672449
0,61f6dc7d9c729c57a2307b76,Apt #12 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106312,2206774564966433947166689696507183869586471703389774980152762270586618511361
0,61f6dc7d9c729c57a2307b7a,Apt #8 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106308,2206774564966433947166689696507183869586471703389774980152762266188572000257
0,61f6dc7d9c729c57a2307b7d,Apt #5 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106305,2206774564966433947166689696507183869586471703389774980152762262890037116929
0,61f6dc7d9c729c57a2307b81,Apt #1 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106301,2206774564966433947166689696507183869586471703389774980152762258491990605825
0,61f6dc7d9c729c57a2307b80,Apt #2 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106302,2206774564966433947166689696507183869586471703389774980152762259591502233601
0,61f6dc7d9c729c57a2307b85,Apt #3 - Floor #81 - Tower #1 - Standard,0xfe1b24e488e4364b319fe81e4eeca729cf75fa63,108103,2206774564966433947166689696507183869586471703389774980152762254093944094721
0,61f6dc7d9c729c57a2307b82,Apt #1 - Floor #101 - Tower #1 - Penthouse,0x4d6edc3579636b47edfe405cbc443851dbb27474,110101,2206774564966433947166689696507183869586471703389774980152762257392478978049
0,61f6dc7d9c729c57a2307b89,Apt #3 - Floor #80 - Tower #1 - Standard,0xe0dd3b1f1ae24ec706284dfd27a6728493cf5577,108003,2206774564966433947166689696507183869586471703389774980152762249695897583617
0,61f6dc7d9c729c57a2307b8f,Apt #19 - Floor #50 - Tower #1 - Standard,0x41eb782baeaa5fdf4b36e16809a23a895167da40,105019,2206774564966433947166689696507183869586471703389774980152762243098827816961
0,61f6dc7d9c729c57a2307b87,Apt #1 - Floor #81 - Tower #1 - Standard,0x79d649d80e2115d6aa560d99f40c633c767b0ae1,108101,2206774564966433947166689696507183869586471703389774980152762251894920839169
0,61f6dc7d9c729c57a2307b8a,Apt #2 - Floor #80 - Tower #1 - Standard,0x3d10a6f15674cca62f33029a2ac3b559b6c7a822,108002,2206774564966433947166689696507183869586471703389774980152762248596385955841
0,61f6dc7d9c729c57a2307b7e,Apt #4 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106304,2206774564966433947166689696507183869586471703389774980152762261790525489153
0,61f6dc7d9c729c57a2307b7c,Apt #6 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106306,2206774564966433947166689696507183869586471703389774980152762263989548744705
0,61f6dc7d9c729c57a2307b94,Apt #14 - Floor #50 - Tower #1 - Standard,0xd44698c871a878d270a28ad90f29dfc3a43aa50d,105014,2206774564966433947166689696507183869586471703389774980152762237601269678081
0,61f6dc7d9c729c57a2307b91,Apt #17 - Floor #50 - Tower #1 - Standard,0xb6c7e03ede87692deb1de7e40723b952e0fd3773,105017,2206774564966433947166689696507183869586471703389774980152762240899804561409
0,61f6dc7d9c729c57a2307b98,Apt #10 - Floor #50 - Tower #1 - Standard,0x2a42cf4e1cfc33850fd8d8da24f86cd89b82ad95,105010,2206774564966433947166689696507183869586471703389774980152762233203223166977
0,61f6dc7d9c729c57a2307b93,Apt #15 - Floor #50 - Tower #1 - Standard,0x987a8f3a0a7ad3b6a4b943c0411f4021b22a24fe,105015,2206774564966433947166689696507183869586471703389774980152762238700781305857
0,61f6dc7d9c729c57a2307b84,Apt #4 - Floor #81 - Tower #1 - Standard,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,108104,2206774564966433947166689696507183869586471703389774980152762255193455722497
0,61f6dc7d9c729c57a2307b83,Apt #5 - Floor #81 - Tower #1 - Standard,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,108105,2206774564966433947166689696507183869586471703389774980152762256292967350273
0,61f6dc7d9c729c57a2307b88,Apt #5 - Floor #42 - Tower #1 - Standard,0x0264c4cabecafa630bf082155bd394eb6a48e7b8,104205,2206774564966433947166689696507183869586471703389774980152762250795409211393
0,61f6dc7d9c729c57a2307b8b,Apt #1 - Floor #80 - Tower #1 - Standard,0xfe1d6a15dcf463f21b519b7472e4aa255ac58074,108001,2206774564966433947166689696507183869586471703389774980152762247496874328065
0,61f6dc7d9c729c57a2307b8d,Apt #21 - Floor #50 - Tower #1 - Luxury,0x7954af6cbbd93dae4de8d8be4bb5a8eae5656106,105021,2206774564966433947166689696507183869586471703389774980152762245297851072513
0,61f6dc7d9c729c57a2307b90,Apt #18 - Floor #50 - Tower #1 - Standard,0x847cab164422d63fa73add7cfca5a81d97458e1d,105018,2206774564966433947166689696507183869586471703389774980152762241999316189185
0,61f6dc7d9c729c57a2307b8e,Apt #20 - Floor #50 - Tower #1 - Standard,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105020,2206774564966433947166689696507183869586471703389774980152762244198339444737
0,61f6dc7d9c729c57a2307b7f,Apt #3 - Floor #63 - Tower #1 - Standard,0x4d6edc3579636b47edfe405cbc443851dbb27474,106303,2206774564966433947166689696507183869586471703389774980152762260691013861377
0,61f6dc7d9c729c57a2307b86,Apt #2 - Floor #81 - Tower #1 - Standard,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,108102,2206774564966433947166689696507183869586471703389774980152762252994432466945
0,61f6dc7d9c729c57a2307b97,Apt #11 - Floor #50 - Tower #1 - Standard,0x8e6b23bac0d7daf007b764431fd850883bfffb61,105011,2206774564966433947166689696507183869586471703389774980152762234302734794753
0,61f6dc7d9c729c57a2307b8c,Apt #22 - Floor #50 - Tower #1 - Luxury,0xD33aCc9b9C2F933FD85E8C3C96DCf6C20C4BAE86,105022,2206774564966433947166689696507183869586471703389774980152762246397362700289
0,61f6dc7d9c729c57a2307b96,Apt #12 - Floor #50 - Tower #1 - Standard,0x27d3db3ffce575c0ff16c92f114fc0e61eef1066,105012,2206774564966433947166689696507183869586471703389774980152762235402246422529
